name,price,status,shipping,free_returns,items_sold
Old Baseball Bat Hillerich N Bradsby Baseball Bat Flame Tempered W Home run Spot,27500,,2400,False,
"HILLERICH & BRADSBY CO SOFT-BALL No. 54 Wood Bat USA Louisville KY 33"" 1916-31 ",1999,,1500,False,
1912-1931 Vintage Jim James Delahanty Stall and Dean Baseball Bat,40000,,0,False,
"VINTAGE WORTH 400 33"" RICO CARTY STYLE WOOD BASEBALL BAT TULLAHOMA TENN",4000,,995,False,
3 Miniature collectible baseball bat Pittsburg Pirates,1500,,1125,False,
1997 MLB ALL-STAR GAME Player Signatures ENGRAVED WOOD BAT #479/1997 MINT MLB,89997,,0,False,
"Rare Vintage Louisville slugger 25 baseball bat 22"" signed Merv Rettenmund",7000,,2620,False,
Vtg Bad News Bears 1976 Tatum O'Neal Sluggerette Baseball Louisville Slugger Bat,2500,,1242,False,
Lou Gehrig H&B Vintage Baseball Bat New York Yankees HOF,199500,,3000,False,
"VINTAGE BABE RUTH R-43 MODEL 34"" LOUISVILLE SLUGGER NO. 125 WOODEN BASEBALL BAT",149995,,5000,False,
"2007 HOF Induction Baseball Bat Cooperstown Bat/Cal Ripken Jr, Tony Gwynn",10000,,3720,False,
Vtg 1950s Indiana Bat Co. Paoli IND Advertisement Mini Baseball Bat 16” Sample,3500,,825,True,
New ListingGroup Of 5 Vintage Baseball Trophies Ca. 50's With A Few Missing Bats As...,4000,,2245,False,
Vintage Makita Hand Made All Bamboo Baseball Bat Little Pro 377891 Shimizu Japan,5000,,2703,False,
1979 New York Mets Willie Montanez autographed bat,15299,,1495,False,
Vintage 1940s  Ralph Kiner baseball bat 35 inches great patina,4499,,2575,False,
"VTG 50s Hillerich Bradsby Model 9 Dick McAuliffe Leader 35"" Baseball Bat",2299,,1199,True,
Lyn Lary Spalding Vintage Baseball Bat New York Yankees Indians Browns,49500,,2000,False,
WADE BOGGS Signature Model Louisville Slugger 180 Flame Tempered Grand Slam Bat,3450,,995,False,
Vintage Saginaw Wood Products 35” Baseball Bat,23999,,0,False,
Hillerich & Sons King Of The Field No. 12 Decal Bat,50000,,2500,False,
"New ListingVintage Sears Baseball Equipment 1716 34"" Wooden Collectible Bat",999,,3748,True,
Babe Ruth H&B Vintage 125 Baseball Bat New York Yankees HOF,999500,,5000,False,
BABE RUTH VINTAGE / ANTIQUE NATURAL WOODGRAIN TOY BASEBALL BAT NEW YORK YANKEES,2500,,2620,False,
Vintage Draper and Maynard Converse Baseball Bat,32500,,0,True,
