name,price,status,shipping,free_returns,items_sold
HARLEY QUINN #54 DC COMICS NM 1ST PRINT 2018,398,,599,False,
HARLEY QUINN 1 AMANDA CONNER RARE LOOT CRATE EXCLUSIVE DC COMICS 2016,495,New (Other),595,False,
HARLEY QUINN 30TH ANNIVERSARY SPECIAL #1 NM+ 9.6 2022 DC CONNER VARIANT 1:25,699,,1000,True,
Harley Quinn Baseball Bat Pen,1344,Brand New,0,True,
"HARLEY QUINN  DC Lot of 11 ALL VARIANTS #43,44,46,47,48,49,50,51,53,55,56 NMVF",2500,,416,False,
HARLEY QUINN - KISS COMIC POSTER 24x36 - DC COMICS 85259,1050,Brand New,0,True,
Funko Pop! Birds Of Prey Harley Quinn #309 Hot Topic Exclusive Vinyl Figure J03,1995,Pre-Owned,0,False,
"Batman & Robin Adventures #8 (1996, DC) Harley Quinn, Poison Ivy; High Grade ",1200,New (Other),815,False,
harley quinn #33 Cgc 9.8 Variant Cover,5000,Brand New,1705,False,
Harley Quinn Vinyl QFig Suicide Squad Loot Crate Exclusive Figure,1797,Brand New,0,False,
Harley Quinn #64 A Cover DC NM Comics Book,287,,500,True,
Funko Pop! Heroes: Birds of Prey - Harley Quinn Caution Tape Vinyl Figure #302,1099,Brand New,0,False,
HARLEY QUINN SPLATTER Mini Back Pack Including Mobile Pocket Black DC Comics,4399,Brand New,400,False,
