name,price,status,shipping,free_returns,items_sold
"For Pokemon Platinum Version Nintendo DS, 2009 Game Only for Nintendo Game Gift",1599,Brand New,0,True,
Bloodborne Game of the Year Edition Playstation 4 Bloodborne GOTY - New!,2399,Brand New,0,False,
God of War Ragnarok Launch Edition - PlayStation 4 / PS 4 / PS 5  Available.,6995,Brand New,0,True,
Animal Crossing New Horizons - Nintendo Switch In Original Package,4195,New (Other),0,True,
 Video Games For Pokemon DS 2DS 3DS NDSL Diamond / Pearl / Black 2 / White2 2 IN,2499,Brand New,0,False,
MLB The Show 22 for Xbox One [New Video Game] Xbox One,2290,Brand New,0,True,
All in one DS Games Cartridge Gaming Video Games For DS DS Lite DSi 3DS 2DS,2114,Brand New,0,False,
The Legend of Zelda: Skyward Sword HD - Nintendo Switch Brand New in Plastic,3299,Brand New,0,False,
Garfield Lasagna Party for Nintendo Switch [New Video Game],3999,Brand New,0,True,
Horizon Forbidden West™ Full Game Digital Code - Sony PS5 & PS4 PlayStation,3399,Brand New,0,False,
"STAR CITIZEN - 50,000,000 aUEC (Alpha UEC) for 3.17.3 LIVE",691,Brand New,0,False,
✅ FIFA 23 - Sony PlayStation 5 *Brand NEW* FAST SHIPPING! ✈️ 📦,4600,Brand New,610,False,
Genesect Marshadow Volcanion 3 CODES | Pokemon Mythical 22 Event | GAME GameStop,3999,Brand New,0,False,
Super Mario Land 2 DX Remaster Now in Color Game Card ,1275,Brand New,0,True,
New Shiny Munchlax 80KStardust - MlNl P T C - Read Description,1880,Brand New,0,False,
Tactics Ogre: Reborn for Nintendo Switch [New Video Game],4999,Brand New,0,True,
Bayonetta 2 - Nintendo Switch BRAND NEW Factory Sealed Fast Shipping,5999,Brand New,0,True,
"Ghostbusters: The Video Game Remastered - Nintendo Switch, Brand New",2999,Brand New,0,True,
Call Of Duty Modern Warfare 2 Jack Links Code 2XP New INSTANT DELIVERY READ,1300,Brand New,,False,
Nintendo Switch Games to Choose From mario zelda black case sd cards pokemon,1199,New (Other),0,False,
Nintendo Game Boy Color GBC System IPS Screen Backlight Backlit Brighter Mod ,15995,Excellent - Refurbished,0,True,
SNOWRUNNER Brand New Sealed PS4 Game PlayStation 4 USA  Snow Runner - In Hand!,2999,Brand New,0,False,
Classic Super Mario Land Wario Land for Game Boy series Nintendo GBC,1299,Pre-Owned,0,False,
Pokemon HeartGold SoulSilver Platinum Diamond Pearl Game Card For 3DS 2DS DS XL,1899,Brand New,0,False,
Call of Duty Modern Warfare 2 x Jack Links Promo BigFoot 👣 Complete 4 Item Set,3899,Brand New,0,False,
"Untitled Goose Game (Nintendo Switch, 2020)",2449,Brand New,0,False,
Pokemon Scarlet (Pre-Order) (Nintendo Switch) BRAND NEW / Ship Out on Nov.17,6195,Brand New,0,True,
Nintendo Switch Pokémon Scarlet & Violet Double Pack Steel Book Preorder 11/2022,19999,Brand New,0,False,
Pokemon Scarlet - Nintendo Switch - PREORDER,5449,Brand New,0,True,
"Nintendo Switch Video Game Vary Listing Mario, Zelda, Yoshi, Arms...Sealed NEW!!",1399,Brand New,0,True,
Deathloop - Sony PlayStation 5 PS5 Brand New,1795,Brand New,0,True,
Nintendo GameBoy Advance Game Fun Pick & Choose GBA Video Games,688,Pre-Owned,0,False,
Video Game Lot 1,1000,Pre-Owned,300,False,
Psychonauts 2: Motherlobe Edition for PlayStation 4 [New Video Game] PS 4,5999,Brand New,0,True,
Nintendo Switch – OLED Model Splatoon 3 Special Edition ✅New✅,36999,Brand New,0,True,
Nintendo 64 N64 Video Game Cartridges *Cosmetic Wear* *Authentic/Cleaned/Tested*,695,Pre-Owned,0,False,
FIFA 23 - Sony PlayStation 4 New and Sealed - FREE SHIPPING,3995,Brand New,0,False,
"Horizon Forbiden West PS5 game- Brand new, Available For Ps4",3000,Brand New,480,False,
Nintendo 64 N64 Original OEM Authentic *Pick Your Game* Cart Only Cleaned Tested,899,Pre-Owned,399,True,
"Bayonetta 1, 2, 3  (Nintendo Switch) Holographic Cover Art Only",4999,Brand New,1115,False,
Pokemon Legends: Arceus Steelbook Case (NO GAME) Nintendo Switch New,2995,Brand New,0,False,
Aggelos Nintendo Switch Game  (Nintendo Switch) ,1187,Brand New,0,False,
SONY Playstation 2 PS2 Console Complete Video Game System WORKING Ready to Play,14975,Pre-Owned,0,False,
x50 Steam Keys Video Game GLOBAL + BONUS Fast Delivery Region Free Key,699,Brand New,0,False,
Bloodborne GOTY PS4 Brand New Factory Sealed Game of the Year PlayStation 4,2499,Brand New,0,True,
Sony PlayStation 5 PS5 Console Disc ✅ SHIPS TODAY ✅ FREE GAME BUNDLE NEW/SEALED,76900,Brand New,0,True,
Mythical22 Genesect Volcanion Marshadow Event | Sword and Shield | GAME GameStop,699,Brand New,0,False,
Wii Games with Manuals,900,New (Other),0,False,
"Nier: Automata Game of The Yorha Edition, Square Enix, PlayStation 4, 6622489...",2099,Brand New,0,False,
NAMCO Museum Arcade Pac for Nintendo Switch [New Video Game],2060,Brand New,0,True,
Mythical22 Marshadow Event | Pokemon Sword & Shield | Game GameStop | UNTOUCHED,299,Brand New,0,False,
Nintendo Mario Kart Wii Game - Tested Works,3399,Pre-Owned,0,True,
"FIFA 23 - ( XBOX ONE ) Physical Game in Box - Brand NEW, Sealed Soccer",3999,Brand New,0,False,
Tetris - Nintendo NES Game Authentic,1319,Pre-Owned,295,True,
Tokyo 2020 Olympic Games - Nintendo Switch Sega Game NEW SEALED,1299,Brand New,0,False,
Tetris Nintendo Original Game Boy Game - Tested - Working - Authentic! ,2601,Pre-Owned,0,False,
Nintendo NES System Console Choose Your Super Mario Game Bundle New 72 Pin,11999,Pre-Owned,0,True,
Shop on eBay,2000,Brand New,,False,
Xbox Game Pass Ultimate Code 1 Month Live Gold Instant,199,Brand New,0,False,
✨Moltres - Articuno - Zapdos | ✨Shiny Galarian Birds | Pokemon Sword & Shield,599,Brand New,0,False,
Call of Duty Modern Warfare 2 Jack Links COD MW2 Ghillie COMPLETE SET (4 Items),3999,Brand New,0,False,
Xbox Live Game Pass Ultimate and Gold 1 Month Membership,299,Brand New,0,False,
Xbox Series S 512GB SSD Console + Xbox Wireless Controller Carbon Black,27999,Brand New,0,True,
SONY PLAYSTATION 4 GAME LOT🎮 BUY 3 GET 1 FREE 🎮 FREE SHIPPING,450,Pre-Owned,0,True,
PLAYSTATION 3 PS3 GAME DRAKENGARD 3 BRAND NEW AND SEALED,2698,Brand New,0,True,
Brand New Sealed Xbox One The Evil Within 2 Video Game 4K Ultra HD ,673,Brand New,0,False,
✨ Ultra Shiny ✨ Custom Any 6IV Egg ✨Pokemon Brilliant Diamond Shining Pearl BDSP,100,Brand New,0,False,
New Super Mario Bros + Super Mario 64 DS Game Card for Nintendo NDSL DSI DS 3DS,1599,Brand New,700,False,
Guitar Hero / Rock Band (PlayStation 2) PS2 TESTED,797,Pre-Owned,449,False,
x10 Steam Keys Premium AAA Video Game GLOBAL + BONUS Fast Delivery Region Free,444,Brand New,0,False,
💚 Zeraora Event | American FulaCity Event | Pokemon Sword & Shield | UNTOUCHED,299,Brand New,0,False,
NINTENDO WII CONSOLE BUNDLE WHITE OR BLACK PICK YOUR GAME AUTHENTIC CONTROLLERS,6729,Pre-Owned,0,True,
Shiny Pikachu wearing a purple T-shirt (Flower) M or F - TRADE 20k stardust,350,Brand New,0,False,
Super Nintendo SNES/N64 Video Game Box Hard Acrylic Display Case,1349,Brand New,599,False,
God of War PS4 Brand New Factory Sealed,1699,Brand New,0,True,
It Takes Two for Nintendo Switch [New Video Game],3999,Brand New,0,True,
PlayStation 5 Madison - Possessed Edition GAME NEW,3656,Brand New,0,False,
FIFA 23 - Sony PlayStation 5 Brand New In The Sealed Box,4999,Brand New,0,False,
Jack Links MW2 Codes Ghillie Suit SET [ALL 4 CODES] INSTANT SEND - CALL OF DUTY,4500,Brand New,,False,
Sekiro Shadows Die Twice Game of the Year Edition - PS4 - New | Factory Sealed,3999,Brand New,0,False,
Horizon Forbidden West™ Full Game Digital Code - Sony PS5 & PS4 PlayStation,3098,Brand New,0,False,
True Crime Streets of LA Playstation 2 PS2 Video Game Complete,1171,Pre-Owned,0,True,
Ring Fit Adventure OEM Ring Con and Leg Strap ONLY - NO GAME,2299,Brand New,0,False,
"Tetris (Nintendo Game Boy) GBC, GBA, GBA SP Authentic Tested and Working",1299,Pre-Owned,0,False,
Brand New Nintendo Switch Paw Patrol The Movie: Adventure City Calls Video Game,1689,Brand New,0,False,
Cyberpunk 2077 - Sony PlayStation 4 PS4,1999,Brand New,0,False,
Nintendo Gamecube Games Complete Fun You Pick & Choose Video Game Good Titles,991,Pre-Owned,0,True,
America/NA Genshin Impact Sumeru Unlock HuTao Eula Zhongli Xiao Baal Kazuha Cyno,1999,Brand New,0,False,
League of Legends 40-100K Smurf EUW EUNE NA LAN OCE Lvl 30+ Unranked Lol,103,Brand New,0,True,
CALL OF DUTY MODEN WARFARE 2 JACK LINKS CODE (X1) - LIMITED!!,1495,Brand New,0,False,
Nintendo Switch LIVE A LIVE Video Game - Import Region Free,3495,New (Other),695,True,
Sony PS5 PlayStation 5 Digital Edition Console - Ships NEXT Day!,59995,Brand New,0,False,
SONY INTERACTIVE ENTERTAINMENT UNCHARTED Legacy of Thieves Collection Ps5,3200,Brand New,0,True,
Brand NEW Returnal For Sony PlayStation 5,2459,Brand New,0,False,
Call Of Duty MW2 Mountain Dew code - Special Character skin and 30 min 2XP!!,449,Brand New,0,False,
Sega Genesis Video Game Lot - Pick and Choose - Huge Collection - Tested/Work,888,Pre-Owned,0,False,
✨Shiny Zacian & Zamazenta GAMESTOP Event Rusted Sword & Shield ✨ UNTOUCHED,399,Brand New,0,False,
GENUINE NINTENDO WII FIT PLUS BALANCE BOARD AND GAME TESTED WORKING RVL-021,4577,New (Other),0,True,
"SONIC FRONTIERS - Nintendo Switch, Brand New",5999,Brand New,0,True,
Microsoft Xbox One Games You Pick & Choose Video Game Lot,199,Pre-Owned,475,True,
"Brand New Switch Mario + Rabbids: Sparks Of Hope Cosmic Edition Game (Action, 7)",5399,Brand New,0,True,
"Super Monkey Ball (Nintendo GameCube, 2001) Video Game Disc Only - Tested Works!",1799,Pre-Owned,0,True,
Nintendo DS Lite Console With Charger Pick Your Color USA Seller Tested Working ,5495,Good - Refurbished,0,True,
"Warhammer 40,000: Shootas, Blood & Teef for Nintendo Switch [New Video Game]",3209,Brand New,0,True,
Doom Eternal - Sony PlayStation 4 Brand New,1390,Brand New,0,False,
Mother 3 Ver 1.3 English Translation Game Boy Advance GBA,1799,Brand New,0,False,
Red Dead Redemption 2 - Sony PlayStation 4 In Original Package,2295,New (Other),0,True,
Metal Gear Solid 2 Sons of Liberty Playstation 2 PS2 Video Game Complete,1302,Pre-Owned,0,True,
Mario Kart 8 Deluxe Nintendo Switch - Brand New Free Shipping!,4824,Brand New,0,True,
"Lost Judgment, Sony PlayStation 4, New & Sealed See Condition",1499,Brand New,0,False,
Xbox - Elden - All items-Runes-weapons-Armors-talisman-Ashes Ring,699,Brand New,0,False,
Ubisoft Assassins Creed Origins (Playstation 4 PS4 Video Game,1299,Brand New,0,False,
Zanki Zero: Last Beginning - PlayStation 4 [video game],2249,Brand New,0,True,
Luigis Mansion 3 - Nintendo Switch In Original Package,4095,New (Other),0,True,
FIFA 23 - (Xbox Series X) - Brand NEW - Physical Soccer Video Game in the Box,3850,Brand New,0,True,
🔥FIFA 23 - Xbox Series X Brand New Factory Sealed Video Game - Fast Shipping🔥,3595,Brand New,0,False,
💚 Diancie Event | American Hope Event | Pokemon Sword & Shield | UNTOUCHED,299,Brand New,0,False,
Call of Duty Modern Warfare 2 x2 XP + Op Skin + CoD Points MW2 x2 XP YOU CHOOSE,900,Brand New,0,False,
Nintendo DS - Mario Kart DS,899,Pre-Owned,0,True,
Pokemon Nintendo DS Authentic Cases w/ Replacement Covers,1099,Brand New,0,False,
SONY PlayStation 3 PS3 You Pick & Choose Video Game Lot-TESTED-BUY 3 GET 1 FREE!,314,Pre-Owned,499,False,
💚 Marshadow Event | American MT. Tensei | Pokemon Sword & Shield | UNTOUCHED,299,Brand New,0,False,
✨Ultimate Shiny Full Pokedex Gen 1-8 | Pokemon Home | COMPLETE,999,Brand New,0,False,
CAPCOM FIGHTING COLLECTION Brand New NINTENDO SWITCH Game ESRB USA Release,3329,Brand New,0,True,
Dead by Daylight | The Legion:  Luminescent Carver DLC / Global - All Platforms,195,Brand New,0,False,
Bayonetta 3 - Nintendo Switch,4999,Brand New,0,True,
✨ Ultra Shiny ✨ Custom Any 6IV Egg ✨ Pokemon Sword and Shield - Crown Tundra,100,Brand New,0,False,
"Mythical Pokémon Marshadow Event Code, Sword/Shield Mystery Gift | READ DESC PLS",950,Brand New,0,False,
Xbox Series X (Certified Refurbished),46999,Certified - Refurbished,0,True,
Super Mario Bros. 3 - Nintendo NES Game Authentic,2089,Pre-Owned,295,False,
Sega Genesis Games Complete Fun You Pick & Choose Video Game Good Titles,891,Pre-Owned,0,True,
Armored Mewtwo 30 days trade ,1350,Brand New,0,False,
Bayonetta 2 Nintendo Switch Game with Bayonetta  Code,6049,Brand New,0,True,
Shop on eBay,2000,Brand New,,False,
Nintendo DS Games Complete Carts Fun You Pick & Choose Video Games Lot Tested,691,Pre-Owned,0,True,
Kena: Bridge of Spirits - Deluxe Edition for PlayStation 5 [New Video Game],3199,Brand New,0,False,
New world - Twitch Drops ⭐+100 Items⭐,1499,Brand New,0,False,
Pokemon Legends: Arceus COMPLETE Dex | Pokemon Home | Shiny + Non | Max IV + GV,895,Brand New,0,False,
Cyberpunk 2077 - Sony PlayStation 4-Launch Box (PS5 Upgrade),1899,Brand New,0,False,
Nintendo GameCube Games Complete Fun You Pick & Choose Video Game Updated 11/3,1188,Pre-Owned,0,False,
God Of War Saga - PS3 - Brand New | Factory Sealed,4399,Brand New,0,True,
x10 Steam Keys Video Game GLOBAL + BONUS Fast Delivery Region Free Key,189,Brand New,0,True,
Nintendo Switch Game Lot! You Choose Game! Many Titles! Buy More and Save!,1389,Pre-Owned,0,True,
NEW - PS5  - Resident Evil Village - Sony PlayStation 5  - Brand New - Sealed,2699,Brand New,0,True,
NINTENDO WII GAME LOT YOU PICK CHOOSE BUY 2 GET 1 50% OFF GAMES PLAY TESTED LOT4,333,Pre-Owned,0,True,
GENUINE Nintendo GameBoy OEM 1998 Pokemon Blue Version Video Game CARTRIDGE ONLY,4790,Pre-Owned,0,True,
Sekiro: Shadows Die Twice - Game of the Year Edition - Sony PlayStation 4,3599,Brand New,0,True,
"Jack Links Call of Duty MW2 'Ghillie Suit', Emblem, Charm, Calling Card Bundle",3999,Brand New,0,False,
Pokemon Home All 905 Complete Dex Shiny Sword Shield Diamond Pearl Arceus,250,Brand New,0,False,
Call of Duty Modern Warfare 2 Jack Links COD MW2 Ghillie FULL SET (eBay Message),4299,Brand New,0,False,
Hades - Sony PlayStation 4,1079,Brand New,0,False,
Starcraft 64 Game Card for Nintendo N64 US VERSION FAST SHIP,2679,Brand New,0,True,
Mario + Rabbids Kingdom Battle - (Nintendo Switch) Includes Case and Cartridge,2049,New (Other),0,True,
Bases Loaded - Classic NES Nintendo Game,197,Pre-Owned,395,True,
Battlefield 1 - Xbox One - Standard Edition Video Game,499,Pre-Owned,0,True,
