name,price,status,shipping,free_returns,items_sold
Global Stamps 6 sheets Mix or Match,4500,,0,True,40
USA 2010 Sc#4461 LEGEND of HOLLYWOOD Katharine Hepburn Sheet of 20 Stamp MNH XF,1495,,200,False,
Montserrat 2019 - Caribbean Flamingo - Souvenir stamp sheet - Scott #1425 - MNH,750,,0,False,
12PCS Rubber Carving Blocks Linoleum Block with Cutter Tools,2058,Brand New,0,False,
"OLDER MINT USA Postage Stamp Lots, all different MNH 6 CENT COMMEMORATIVE UNUSED",699,,0,False,32
Pack of Unused US Postage Stamps - $5 Face Value,500,,75,False,
2022USA #5708 Forever Pete Seeger - Single Stamp  Mint NH   music icon,139,,30,False,48
"French Script - Lords Prayer UNMOUNTED rubber stamp, bible verse #22",1034,Brand New,0,False,
Packette Coin Magnifier 5X Pocket Pop Out New Loupe Stamp Currency Bausch & Lomb,1259,Brand New,0,False,259
"VIRGIN AND CHILD, 2022 Xmas Stamp.  Mint Booklet Single, Scott No. 5725",99,,87,False,
2022 Vatican City 80th anniversary of the IOR MNH stamp,220,,100,False,
"2006 39 cent Wonders of America full Sheet of 40, Scott #4033-4072, Mint NH",1560,,250,False,
SUPERSAFE STAMP LIFT FLUID - ***50% WILL BE DONATED TO VETERAN CHARITIES***,876,Brand New,0,True,
Deep Red Stamps Winter Pines Rubber Cling Stamp,599,Brand New,377,True,
2013 Scott #4742 - Forever - ROSA PARKS - Single Stamp - Mint NH,155,,0,False,
Portable Hydra Needle 20 pins Microneedle Meso Dr Stamp Skin Care Rejuvenation,539,Brand New,0,False,448
2 100 Stamp Rolls First Class Forever Stamps Mailing USPS postage SEALED,8806,,0,False,
US Stamps Sc #1-13 1847-1857 Imperforate Collection Stamp Replica Set,599,,0,False,
US American Flag 3x5ft Heavy Duty Embroidered Stars Sewn Stripes Grommets Nylon,1349,Brand New,0,True,
Worldwide Foreign Souvenir Sheets Stamp Collection Lot // 8 DIFFERENT SHEETS,350,,99,False,
Leather Stamping Tool - D2185 Textured Braid Border Stamp,1495,Brand New,0,True,
16x20x1 MERV 8 Pleated AC Furnace Air Filters. 6 Pack. Made in USA,3294,Brand New,0,True,
Mini Confidentiality Roller Stamp Messy Code Security Self-Inking Stamp Covering,899,Brand New,0,True,34
C7 LED2bulb Light Replacement Clip in Lamp Cord for Christmas Village/Blow Mold.,684,Brand New,557,True,
US Precanceled 50-80 Year Old Vintage Stamp Collection in Envelopes 5 Stamp Set,229,,100,True,
0.67In Identify Theft Protection ID Guard Wide Roller Stamp w/ 3 Ink Refill Red,799,Brand New,0,True,24
Scott  Coil # 2279 US  E Stamp Strip of 5 Plate #1111 M/NH O/G,219,,0,False,
Unto you is Born Unmounted Rubber Stamp Luke 2:11 verse Religious Nativity #26,902,Brand New,0,False,
Joe Biden Stamps “Zero Cent” Stickers (50 Stickers) FJB LGB Lets Go Brandon,599,Brand New,0,False,741
US-2022 Scott #5720 Single MNH Stamp - James Webb Telescope. Free Shipping.,144,,0,False,
Retired Stampin' Up! Cling-Mount Stamps - NEW,1500,Brand New,550,False,
( 8 ITEMS EACH LOT ) BANK CHECK REVENUE IMPRINT STAMP SAME OR SIMILAR CONDITION,800,,200,False,
SHOWGARD STAMP MOUNTS  215/27  - U.S. FAMOUS AMERICANS ,583,Brand New,325,True,336
FRAGILE stamp text on Ultimark Pre-inked Message Stamp with Red Ink,795,Brand New,0,False,
Deep Red Stamps Vintage Santa Rubber Cling Stamp,949,Brand New,401,True,
"STAMP US SCOTT 711 ""Washington at Age 60"" 6 CENT 1932 MNH",159,,99,False,
